Venus X	Venus Y
1.588213273820265E10	-1.06750889206519E11
1.04750767527814E11	-2.8645350289336266E10
6.868922827845367E10	8.453063736214175E10
-5.013545854126037E10	9.591221620174706E10
-1.0698995641302902E11	-9.404924796561977E9
-3.2879983469094322E10	-1.0241127982594797E11
8.122032874110515E10	-7.131906383184581E10
9.85226966067673E10	4.597388041326E10
-2.749707829857409E9	1.0869903061253514E11
-1.0039943761099055E11	3.951566089432113E10
-7.497782190913205E10	-7.707437861742235E10
4.1282484331317444E10	-9.946724018406253E10
1.0819365010652763E11	-1.8279859564211617E9
4.516900781532813E10	9.897490919344572E10
-7.287115053663173E10	8.031771053789574E10
-1.0172528643600731E11	-3.578200779861459E10
-7.035426157897815E9	-1.0738933953256004E11
9.585756004207141E10	-4.911344869733073E10
8.367278180095145E10	6.890929280187975E10
-3.015796911162092E10	1.0445961468998997E11
-1.0750495879193477E11	1.3062156444456228E10
-5.400600227031412E10	-9.339365739487263E10
6.4078665151479004E10	-8.633911075851053E10
1.0490123270852785E11	2.483208782616904E10
1.8765017004150017E10	1.0691345132777316E11
-9.09946779051753E10	5.9335065148129585E10
-9.006791737956342E10	-6.019223368342598E10
1.925929228513159E10	-1.0602382089665843E11
1.0463074475261449E11	-2.416402264275914E10
6.3634069238535835E10	8.72654966342838E10
-5.5591361513099144E10	9.331374209603755E10
-1.0773217373017244E11	-1.4472686877396498E10
-2.9609661307040962E10	-1.0416895150710461E11
8.303413080238974E10	-6.817139152065768E10
9.520888605437888E10	4.97162572800034E10
-8.727730636095001E9	1.078500319841874E11
-1.0320123250637254E11	3.433971897841456E10
-7.264065607199857E10	-8.104612418452338E10
4.4502632780145164E10	-9.83688197456927E10
1.071333271003477E11	2.0520630911120367E9
3.977358115118797E10	9.995077638925264E10
-7.730085566376163E10	7.602990707117679E10
-1.0094920385583334E11	-4.126491097014123E10
-3.1778558136111465E9	-1.0866398047984491E11
9.712587937208984E10	-4.598837479114864E10
7.98461588278221E10	7.136680473053027E10
-3.540584311160494E10	1.0182521256274733E11
-1.0857821594610315E11	7.065023111185569E9
-5.0397663197244316E10	-9.69291132703088E10
6.731931582808481E10	-8.473056026848651E10
1.0332027232674248E11	2.8115194748322506E10
1.3707463087060358E10	1.0632057542322983E11
-9.378133887451706E10	5.391915731340873E10
-8.752425943141728E10	-6.543047598232901E10
2.375775036574957E10	-1.0641562436872002E11
1.0555350425678993E11	-2.0894129903142387E10
5.976966580107987E10	8.865286576314606E10
-5.9555357558461136E10	8.94308170077652E10
-1.0681573249667413E11	-2.0523409739533066E10
-2.478294018317387E10	-1.0665532140061742E11
8.624870249052924E10	-6.574303056785024E10
9.332549834932008E10	5.26106399280618E10
-1.3031671325117313E10	1.0613988635661919E11
-1.0410451129384082E11	2.8552187473697716E10
-6.8438752028042015E10	-8.530510524841864E10
4.939066036091964E10	-9.742490898860854E10
1.076361245132605E11	5.68970883148944E9
3.608001585473371E10	1.0059637774629735E11
-7.97975626152957E10	7.156720536602776E10
-9.8203556660862E10	-4.6585479211557846E10
2.4510545096252656E9	-1.0954389205505115E11
9.995745931529286E10	-4.2481272144202835E10
7.758795604858041E10	7.407910679715979E10
-3.8891596885686455E10	9.94843616980458E10
-1.0778720903013304E11	1.6462513744922984E9
-4.508404589594338E10	-9.959083356969682E10
7.199095846218987E10	-8.218101475994481E10
1.0304352418242491E11	3.2210567265182247E10
1.0063066190354698E10	1.0647078176900357E11
-9.50126439683661E10	4.942495831740404E10
-8.351039039631229E10	-6.943648084066988E10
2.943132948669278E10	-1.0542782064149658E11
1.0742032926820642E11	-1.6344565039916203E10
5.6855996251383316E10	9.117192864986012E10
-6.242440343542236E10	8.672935120830785E10
-1.0480012173934413E11	-2.5131682336588966E10
-1.911148402745617E10	-1.0748767331375253E11
9.000009528843964E10	-6.170460413250723E10
9.187216796480103E10	5.692172083588699E10
-1.6796471419303957E10	1.0576757469706155E11
-1.0438859828015123E11	2.4274607687085457E10
-6.3789494453650215E10	-8.781924989002701E10
5.440370059052433E10	-9.470896528964014E10
1.0805377093699323E11	1.0908624587600157E10
3.2338190948707893E10	1.0262961161152751E11
-8.220348083763614E10	6.8534859532522575E10
-9.54267128625035E10	-5.02615794438278E10
7.82610790588306E9	-1.086856178235489E11
1.0225872890768605E11	-3.738619813826192E10
7.474287179476668E10	7.81221729743251E10
-4.281881880975112E10	9.837566946140988E10
-1.0737693338422868E11	-2.3900037483342276E9
-4.0349168609352356E10	-1.0072387039738E11
7.57885464654683E10	-7.818428113650587E10
1.0175333260949332E11	3.748070093329501E10
5.511066056643909E9	1.0757992276290532E11
-9.700290025111436E10	4.5927634619208176E10
-8.03256131417469E10	-7.228007831104341E10
3.4006336493086266E10	-1.0327004103886519E11
1.079818071685372E11	-1.0865906173996798E10
5.2682794047988266E10	9.433627191243881E10
-6.63638140117215E10	8.460092715879378E10
-1.0380227214784906E11	-2.902784290856174E10
-1.4649541770378975E10	-1.0752330340425783E11
9.230233440561699E10	-5.70336785000941E10
8.893832799725514E10	6.155324070794015E10
-2.1852618546188705E10	1.0553598834102669E11
-1.058064006353635E11	2.021285403399318E10
-6.036395455272056E10	-8.998043684127135E10
5.7960156294565384E10	-9.17112366411849E10
1.069143925032324E11	1.6125851803838812E10
2.718707052663118E10	1.0440093023129414E11
-8.578501575914912E10	6.522410241844826E10
-9.37899981256367E10	-5.4058994077646225E10
1.1875396149495218E10	-1.0792252077987819E11
1.0308495099262514E11	-3.2605576308729908E10
7.05049121421091E10	8.155308173312479E10
-4.787857971132761E10	9.653797338749335E10
