Venus X	Venus Y
1.5882249353612356E10	-1.0675081957885121E11
1.0475080201707529E11	-2.86451828295201E10
6.868911235483631E10	8.453073028767978E10
-5.013557928012222E10	9.591211379156929E10
-1.069898643484005E11	-9.405168873748228E9
-3.2879594335262653E10	-1.0241133535685968E11
8.1220619425157E10	-7.131869051736961E10
9.852249950424187E10	4.597431019435169E10
-2.7501627727179346E9	1.0869900688700328E11
-1.0039957049539745E11	3.9515165546726616E10
-7.497730260704459E10	-7.70747651311209E10
4.1283173136891655E10	-9.946688818817351E10
1.0819366496610808E11	-1.8271711302477238E9
4.51683139643548E10	9.897525873796599E10
-7.287170078386133E10	8.031718429363216E10
-1.0172490201351569E11	-3.578278529271825E10
-7.034373236242053E9	-1.073892771404456E11
9.58580621520099E10	-4.911237703081992E10
8.36721091120742E10	6.89102405995536E10
-3.0158993165255596E10	1.0445940815858244E11
-1.0750501476454312E11	1.3061126655573727E10
-5.400481810651729E10	-9.339407797829385E10
6.407977880933457E10	-8.633805015464662E10
1.0490091565871872E11	2.483368442914063E10
1.876362973386679E10	1.0691393620338475E11
-9.099544699163396E10	5.933409350918928E10
-9.006700207147043E10	-6.019319298968337E10
1.9260902758407944E10	-1.0602310810767104E11
1.0463105349969066E11	-2.416194545383832E10
6.363258539856028E10	8.726693751375032E10
-5.559297675836385E10	9.33132772731043E10
-1.0773201509782175E11	-1.4474018028436531E10
-2.960793127671279E10	-1.041688770369204E11
8.303516514865295E10	-6.81691998875386E10
9.52076566596721E10	4.971869753901541E10
-8.730118284786167E9	1.0785051423583926E11
-1.03202254508872E11	3.43383685524591E10
-7.263937987192062E10	-8.104684485914987E10
4.450422669115643E10	-9.836702759539125E10
1.0713267212645227E11	2.0552234603497887E9
3.9770708362916664E10	9.995246039555252E10
-7.730329361882103E10	7.602896984763367E10
-1.0094901016115306E11	-4.12664208663487E10
-3.1761122396065392E9	-1.086631371546935E11
9.712599404973326E10	-4.59850690852614E10
7.984328001884557E10	7.136965716468938E10
-3.540958412436118E10	1.0182514315677605E11
-1.0857960923058128E11	7.063014966331325E9
-5.0396345616867584E10	-9.692959778632497E10
6.732021788852688E10	-8.472783315782181E10
1.0331796040819579E11	2.8118880499238308E10
1.370288148660831E10	1.0632170607400522E11
-9.378452167459233E10	5.391715797762827E10
-8.752399997731467E10	-6.5432360573791855E10
2.3759185367767273E10	-1.0641418232286028E11
1.0555223404663412E11	-2.089023972310967E10
5.9764938381952934E10	8.8655274379801E10
-5.9560205935144966E10	8.94294049620872E10
-1.0681710747003712E11	-2.052644695630381E10
-2.4781512227242294E10	-1.06655701351699E11
8.624868232850232E10	-6.573974454429822E10
9.332142129669856E10	5.2614079386135895E10
-1.3037649209029043E10	1.0613960875214088E11
-1.0410784355247484E11	2.8548615858490486E10
-6.8438025551883E10	-8.53074824376481E10
4.9391789084694275E10	-9.742304655276115E10
1.076334221478517E11	5.693624723097787E9
3.607375998684842E10	1.0059755361324553E11
-7.980277605806512E10	7.156390535770155E10
